"seq","market","asset","outcome","book_side","level","price","size","notional_usd","cumulative_size","cumulative_notional_usd","captured_at","due_local","slug","token"
"2","15:35-15:40","ETH","Up","Ask","12","0.57","112.08","63.8856","2362.49","1204.7746","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","13","0.58","126.6","73.428","2489.09","1278.2026","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","14","0.59","166","97.94","2655.09","1376.1426","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","15","0.6","109.7","65.82","2764.79","1441.9626","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","16","0.61","148.7","90.707","2913.49","1532.6696","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","17","0.62","148.42","92.0204","3061.91","1624.69","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","18","0.63","85","53.55","3146.91","1678.24","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","19","0.64","104.44","66.8416","3251.35","1745.0816","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","20","0.65","263.57","171.3205","3514.92","1916.4021","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","21","0.66","50","33","3564.92","1949.4021","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","22","0.67","90","60.3","3654.92","2009.7021","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","23","0.68","115","78.2","3769.92","2087.9021","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","24","0.69","65","44.85","3834.92","2132.7521","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","25","0.7","221.66","155.162","4056.58","2287.9141","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","26","0.71","32.23","22.8833","4088.81","2310.7974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","27","0.72","80","57.6","4168.81","2368.3974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","28","0.73","120","87.6","4288.81","2455.9974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","29","0.74","125","92.5","4413.81","2548.4974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","30","0.75","20","15","4433.81","2563.4974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","31","0.76","195","148.2","4628.81","2711.6974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","32","0.77","90","69.3","4718.81","2780.9974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","33","0.78","35","27.3","4753.81","2808.2974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","34","0.79","187","147.73","4940.81","2956.0274","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","35","0.8","207","165.6","5147.81","3121.6274","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","36","0.81","37","29.97","5184.81","3151.5974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","37","0.82","12","9.84","5196.81","3161.4374","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","38","0.83","7","5.81","5203.81","3167.2474","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","39","0.84","35","29.4","5238.81","3196.6474","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","40","0.85","1635","1389.75","6873.81","4586.3974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","41","0.86","20","17.2","6893.81","4603.5974","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","42","0.87","67","58.29","6960.81","4661.8874","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","43","0.88","67","58.96","7027.81","4720.8474","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","44","0.89","22","19.58","7049.81","4740.4274","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","45","0.9","2872","2584.8","9921.81","7325.2274","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","46","0.91","632.56","575.6296","10554.37","7900.857","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","47","0.92","584.5","537.74","11138.87","8438.597","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","48","0.93","747","694.71","11885.87","9133.307","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","49","0.94","836.65","786.451","12722.52","9919.758","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","50","0.95","735","698.25","13457.52","10618.008","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","51","0.96","1112.5","1068","14570.02","11686.008","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","52","0.97","11175","10839.75","25745.02","22525.758","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","53","0.98","1095","1073.1","26840.02","23598.858","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Ask","54","0.99","9436","9341.64","36276.02","32940.498","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","1","0.44","199.64","87.8416","199.64","87.8416","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","2","0.43","287.16","123.4788","486.8","211.3204","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","3","0.42","326.6","137.172","813.4","348.4924","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","4","0.41","176","72.16","989.4","420.6524","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","5","0.4","119.7","47.88","1109.1","468.5324","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","6","0.39","178.7","69.693","1287.8","538.2254","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","7","0.38","185.42","70.4596","1473.22","608.685","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","8","0.37","122","45.14","1595.22","653.825","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","9","0.36","141.44","50.9184","1736.66","704.7434","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","10","0.35","300.57","105.1995","2037.23","809.9429","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","11","0.34","57","19.38","2094.23","829.3229","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","12","0.33","90","29.7","2184.23","859.0229","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","13","0.32","115","36.8","2299.23","895.8229","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","14","0.31","65","20.15","2364.23","915.9729","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","15","0.3","221.66","66.498","2585.89","982.4709","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","16","0.29","32.23","9.3467","2618.12","991.8176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","17","0.28","80","22.4","2698.12","1014.2176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","18","0.27","120","32.4","2818.12","1046.6176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","19","0.26","125","32.5","2943.12","1079.1176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","20","0.25","20","5","2963.12","1084.1176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","21","0.24","195","46.8","3158.12","1130.9176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","22","0.23","90","20.7","3248.12","1151.6176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","23","0.22","35","7.7","3283.12","1159.3176","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
"2","15:35-15:40","ETH","Up","Bid","24","0.21","187","39.27","3470.12","1198.5876","2026-07-04T15:34:32.2875180+03:00","2026-07-04 15:34:30","eth-updown-5m-1783168500","89240876031890617033449772563001314724996464056439000749962373027271843726238"
